,totPop_x,observed_Bladder_Per100k,observed_Bone_Per100k,observed_Brain_Per100k,observed_Breast_Per100k,observed_Colorectal_Per100k,observed_Esophagus_Per100k,observed_Kidney_Per100k,observed_Larynx_Per100k,observed_Leukemia_Per100k,observed_Liver_Per100k,observed_Lung_Per100k,observed_Mesothelioma_Per100k,observed_NHL_Per100k,observed_Nasal_Per100k,observed_Oral_Per100k,observed_Other_Per100k,observed_Ovary_Per100k,observed_Pancreas_Per100k,observed_Prostate_Per100k,observed_Soft_Tissue_Per100k,observed_Stomach_Per100k,observed_Testis_Per100k,observed_Thyroid_Per100k,observed_Uterus_Per100k,observed_Total_Per100k,n_5_1_fugitive_air,n_5_2_stack_air,airTotal,n_5_1_fugitive_air_benzene,n_5_2_stack_air_benzene,benzeneTotal,n_5_1_fugitive_air_toluene,n_5_2_stack_air_toluene,tolueneTotal,n_5_1_fugitive_air_ethylbenzene,n_5_2_stack_air_ethylbenzene,ethylbenzeneTotal,n_5_1_fugitive_air_xylene,n_5_2_stack_air_xylene,xyleneTotal,n_5_1_fugitive_air_formaldehyde,n_5_2_stack_air_formaldehyde,formaldehydeTotal,BTEX_fugitive,BTEX_stack,BTEX_total,n_5_1_fugitive_air_dioxin,n_5_2_stack_air_dioxin,dioxinTotal,pctSmoking,totPop_y,pctMale,pctElderly,income,higherEd,unemploy,FIPS,POP,POINT CANCER RISK,NONPOINT CANCER RISK,ONROAD CANCER RISK,NONROAD CANCER RISK,BACKGROUND CANCER RISK,SECONDARY CANCER RISK,TOTAL CANCER RISK,Z_1_1_2_2_TETRACHLOROETHANE,Z_1_1_2_TRICHLOROETHANE,Z_1_2_3_4_5_6_HEXACHLOROCYCLYHEXANE _ALL STEREO ISOMERS_,Z_1_2_DIBROMO_3_CHLOROPROPANE,Z_1_3_BUTADIENE,Z_1_3_DICHLOROPROPENE,Z_1_3_PROPANE SULTONE,Z_1_4_DICHLOROBENZENE,Z_1_4_DIOXANE,Z_2_4_6_TRICHLOROPHENOL,Z_2_4_DINITROTOLUENE,Z_2_4_TOLUENE DIAMINE,Z_2_4_TOLUENE DIISOCYANATE,Z_2_NITROPROPANE,Z_3_3_DICHLOROBENZIDINE,Z_3_3_DIMETHOXYBENZIDINE,Z_3_3_DIMETHYLBENZIDINE,Z_4_4_METHYLENE BIS_2_CHLOROANILINE_,Z_4_4_METHYLENEDIANILINE,Z_4_DIMETHYLAMINOAZOBENZENE,ACETALDEHYDE,ACETAMIDE,ACRYLAMIDE,ACRYLONITRILE,ALLYL CHLORIDE,ANILINE,ARSENIC COMPOUNDS_INORGANIC INCLUDING ARSINE_,BENZENE _INCLUDING BENZENE FROM GASOLINE_,BENZIDINE,BENZOTRICHLORIDE,BENZYL CHLORIDE,BERYLLIUM COMPOUNDS,BIS_2_ETHYLHEXYL_PHTHALATE _DEHP_,BIS_CHLOROMETHYL_ ETHER,BROMOFORM,CADMIUM COMPOUNDS,CAPTAN,CARBON TETRACHLORIDE,CHLORDANE,CHLOROBENZILATE,CHROMIUM COMPOUNDS,COKE OVEN EMISSIONS,CYANIDE COMPOUNDS,DDE _1_1_DICHLORO_2_2_BIS_P_  CHLOROPHENYL_ ETHYLENE_,DICHLOROETHYL ETHER _BIS_2_CHLOROETHYL_ETHER_,DICHLORVOS,EPICHLOROHYDRIN,ETHYL CARBAMATE _URETHANE_ CHLORIDE _CHLOROETHANE_,ETHYLBENZENE,ETHYLENE DIBROMIDE _DIBROMOETHANE_,ETHYLENE DICHLORIDE _1_2_DICHLOROETHANE_,ETHYLENE OXIDE,ETHYLENE THIOUREA,ETHYLIDENE DICHLORIDE _1_1_DICHLOROETHANE_,FORMALDEHYDE,HEPTACHLOR,HEXACHLOROBENZENE,HEXACHLOROBUTADIENE,HEXACHLOROETHANE,HYDRAZINE,ISOPHORONE,METHYL TERT_BUTYL ETHER,METHYLENE CHLORIDE _DICHLOROMETHANE_,N_NITROSODIMETHYLAMINE,N_NITROSOMORPHOLINE,NAPHTHALENE,NICKEL COMPOUNDS,NITROBENZENE,O_TOLUIDINE,PAHPOM,PENTACHLORONITROBENZENE _QUINTOBENZENE_,PENTACHLOROPHENOL,POLYCHLORINATED BIPHENYLS _AROCLORS_,PROPYLENE DICHLORIDE _1_2_DICHLOROPROPANE_,PROPYLENE OXIDE,TETRACHLOROETHYLENE _PERCHLOROETHYLENE_,TOXAPHENE _CHLORINATED CAMPHENE_,TRICHLOROETHYLENE,TRIFLURALIN,VINYL BROMIDE,VINYL CHLORIDE
Z_2_4_6_TRICHLOROPHENOL,-0.0204143864253,0.016214257429,0.00707171160211,0.0101519044786,-0.00589255910932,0.0134918828004,0.0661917268698,0.0191686688652,0.00807921749295,0.0146293483801,0.00388684446302,0.0434684718976,0.0296799325726,0.0248505972375,-0.00251157354094,-0.00341460572374,0.0166365719323,0.014537606767,0.0292744507865,0.00794588545616,0.0304511934189,-0.0322694336901,0.0263012083823,0.00527978484595,0.0262900965226,0.0234730805201,-0.0042045670441,-0.00335295887824,-0.00364141421863,-0.00364172906796,-0.00205387028765,-0.00230469680533,-0.00194570872261,-0.00295196621459,-0.00308555331646,-0.00119922297974,-0.00133772727507,-0.00127084816295,-0.00187401479179,-0.00182142824716,-0.00186907153942,-0.00163391381687,-0.0023235162802,-0.00256690289308,-0.002513080538,-0.00130084711344,-0.00140055195145,-0.00101642631074,-0.00346200265558,-0.00345989606942,0.0653252863994,-0.0204143864253,0.0228451093236,0.0152294860115,-0.0257916470959,-0.0070072947752,0.00674050315159,-0.0816961522924,-0.0194408581027,-0.0497898088136,-0.0509556375466,-0.073327176044,-0.0545273961022,-0.114143351381,-0.0824165854218,-0.0839862408435,-0.023963585929,-0.0240380901561,,-0.0541281808455,-0.086022498417,-0.0709114746838,,-0.0886624655788,-0.00662199529808,1.0,-0.0393142990251,,-0.0101050505858,-0.0692657907574,,,,-0.00882785439902,-0.00528933674078,-0.00865694292317,-0.0799154890455,-0.0641471962768,0.0423456041616,-0.0647360608852,-0.0415864338092,-0.00881576694775,-0.081820654704,-0.079189335068,-0.0249592183023,,-0.0626302422648,-0.0514510637482,-0.0974739873499,-0.00428377550951,-0.0233450287329,-0.0598969753403,,-0.029599426585,,,-0.0681903720192,-0.0107191656148,,,-0.0213568381173,,-0.0448146117793,-0.00352727420888,-0.0627515749499,-0.173259137861,-0.0759074088659,-0.0897708497514,,-0.0134278700839,-0.0828982386933,,0.00865322010292,-0.0218376292823,-0.00881901322779,-0.0477568742365,-0.0668535713198,-0.0651077334225,-0.0789735042044,-0.0089928844022,-0.00899288439762,-0.0798609630258,-0.04665417885,-0.0507860181484,-0.0234483977231,0.0350061286604,-0.00899288460227,-0.00859497036085,0.0565967083723,-0.125947996362,-0.0403107227541,-0.0751548022747,,-0.0491942188243,-0.0118155529185,-0.00272433268471,-0.0434939473324
Z_2_4_DINITROTOLUENE,0.0193444742729,-0.188885905608,-0.009478681293,-0.0738508068429,-0.178026634244,-0.123028428104,-0.101841307037,-0.143171090396,-0.054621763206,-0.161275783264,0.102186821576,-0.198789669393,-0.0275180864195,-0.128607569408,-0.0387454747881,-0.0756694330198,-0.122824213454,-0.0733915971427,-0.056911468449,-0.170054205022,-0.0360737501958,0.0639250824037,-0.0386608446825,-0.0421580090662,-0.0964947646478,-0.183786169129,-0.0294430679667,-0.027853141925,-0.0297378450414,-0.0220010487738,-0.0123600836557,-0.0138779158701,-0.018449015937,-0.0264218807885,-0.0283064695804,-0.0110888757982,-0.0122757246011,-0.011703076247,-0.0172474413015,-0.0165675999321,-0.0170439673279,-0.014253846613,-0.0210347673821,-0.0229145303465,-0.0189772400841,-0.0125684061375,-0.0131737537852,-0.0102364825505,-0.0295192858924,-0.0295704535132,-0.216536061799,0.0193444742729,-0.0484570693296,-0.12550468006,-0.0691388009381,0.00905778637649,0.105129500591,-0.108283697474,0.000211797363194,0.160357092185,0.707505084791,0.209249633211,0.603342357891,0.464698472325,0.579383741621,0.623633689022,-0.0531054803671,0.113537521024,,0.261938519093,0.492180505828,0.593898600408,,0.5494241644,-0.0431212766348,-0.0393142990251,1.0,,0.066300037712,0.714955834506,,,,-0.0316683240591,-0.0516418713509,-0.0297907274314,0.586714452209,0.563129824118,-0.0209378969385,0.270570074774,0.966118468305,-0.0565957159306,0.639177699124,0.56312193102,-0.300031999486,,0.887943185145,0.613534457385,0.398779164505,-0.038845206417,0.111756912955,0.653595644691,,0.604809142105,,,0.419157832438,-0.0454309234524,,,0.19330350475,,0.511143506921,-0.0309843999457,0.573050637262,0.149019081054,0.558367214467,0.577822731042,,-0.0782571004885,0.591682723478,,-0.0846086381988,0.208030120751,-0.0322766699793,0.455378266912,0.546752439298,0.539283356663,0.62664145127,-0.0350346909839,-0.0350346907593,0.586314851498,0.643271140907,0.914673367639,0.599303124137,-0.0832679305524,-0.0350346783055,-0.0363629738454,-0.234082794612,0.442657228475,0.994575115257,0.614065165937,,0.404160788875,-0.0773649792076,-0.00705026774739,0.976623286902
Z_2_4_TOLUENE DIAMINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z_2_4_TOLUENE DIISOCYANATE,-0.00074876677925,-0.0203371506861,-0.00966738143859,-0.0167842094269,-0.0238387938969,-0.00730069484208,-0.00640519667243,-0.0191491287927,0.0315871125167,-0.0153223142897,0.00891582881942,-0.0323712543463,0.0199919281204,-0.0132388109506,0.0365477704353,-0.00376341966816,-0.0125679512845,-0.0100073017194,-0.0157445427019,-0.0316652633537,-0.00908201660615,0.0215521304985,0.0192236610305,-0.0361580303171,0.00598927513126,-0.0230556273088,-0.00782941844166,-0.00676750238593,-0.00728844133293,-0.00647048619489,-0.00410866891113,-0.00453050164127,-0.00428782597223,-0.00574967135636,-0.00634179572551,-0.00287816612633,-0.00320376636161,-0.00304657689356,-0.00426788995329,-0.00402176038134,-0.00415470566065,-0.00373875333822,-0.00535193554898,-0.00589764784191,-0.00541453837469,-0.00308419317061,-0.0032838820994,-0.00115549349303,-0.00756268660088,-0.00751118981654,-0.00150352306684,-0.00074876677925,-0.0130006866164,-0.00697949442928,-0.0349348650706,-0.0140798456141,0.0271525303729,-0.0743006386771,0.000403497059044,0.0162628102355,0.142775341576,0.0111695139714,0.0657639231812,0.0271462551665,0.0538892476435,0.0817274238444,-0.0155717096784,-0.00762874976918,,0.0186391807938,0.0464352055899,0.0739079756448,,0.0529857063238,-0.00942339584308,-0.0101050505858,0.066300037712,,1.0,0.0768463990274,,,,-0.0166340618003,-0.0114803783924,-0.0162776367076,0.0556605761846,0.0754093878076,-0.00509400590594,0.0122754702502,0.0631860811989,-0.0149693701947,0.0541429489435,0.0716115229851,-0.0221169685055,,0.0510410665208,0.0708470755302,0.0438118463159,-0.00881010840659,-0.00207564381918,0.0725455597307,,0.0275924248489,,,0.0392572004086,-0.0205998960179,,,0.0162165452723,,0.0468925026215,-0.00786211594704,0.054349717147,0.134935787043,0.0553213101768,0.0565635366218,,-0.0176614870758,0.0568277647194,,0.0373565729897,0.0170951441461,-0.016576789878,0.0472352759583,0.0709059040171,0.0572549590019,0.0999197076832,-0.0168974591511,-0.0168974591768,0.0845237401615,0.0637786917975,0.0578015405749,0.0217789140736,0.241061762037,-0.0168974594597,-0.0162281492038,0.110308513813,0.0318042534285,0.0657911266318,0.0692109250309,,0.0369107464879,-0.0197006663224,-0.00467582253177,0.0674162036951
Z_2_NITROPROPANE,0.103793263199,-0.352983637024,-0.00336328998992,-0.150077453673,-0.28784664449,-0.191864730134,-0.215663653216,-0.240037087993,-0.110454069275,-0.269096939858,0.137089243121,-0.369836960151,-0.114348478623,-0.236116016065,-0.0556787822344,-0.173384956358,-0.276688644751,-0.136883918139,-0.131141739844,-0.293112780383,-0.0779170652767,0.118072448296,-0.105447039661,-0.0791158982065,-0.144087713326,-0.337310653989,-0.0563028892754,-0.0468230288297,-0.0506262078437,-0.0421902229453,-0.0266104661899,-0.0293703099558,-0.0291652670274,-0.0433302881205,-0.0456945059681,-0.0141388937555,-0.016369577777,-0.0152896438172,-0.0237644768403,-0.0242811121556,-0.0246563690654,-0.0229245635875,-0.0338350704269,-0.036856809703,-0.0372473682638,-0.0218812590913,-0.0232192199132,-0.00962677552133,-0.0519646025685,-0.0516850584577,-0.408578412448,0.103793263199,-0.118874277543,-0.218175681446,-0.15971377119,-0.127196779806,0.222060031504,-0.174821220023,0.0850729949106,0.233918104373,0.833876656676,0.404389913985,0.833905404558,0.726489062633,0.901393235166,0.877579543894,-0.0560169449629,0.0485556550668,,0.356220039482,0.792540826732,0.983776693921,,0.889926601683,-0.0617335769153,-0.0692657907574,0.714955834506,,0.0768463990274,1.0,,,,-0.0970403716292,-0.0825473546382,-0.0945419700084,0.8914198261,0.968887888772,-0.0340566631943,0.341130770838,0.703372193933,-0.0913613216683,0.828068346854,0.754847693738,-0.537949333033,,0.706979759097,0.898348708301,0.639768595261,-0.0586919652327,0.0998155195799,0.822177732355,,0.472414058448,,,0.518596874868,-0.121669997523,,,0.245361289378,,0.616516462575,-0.0517085248657,0.755086776785,0.204416501379,0.731857977575,0.820804901461,,-0.0993143670753,0.883700008553,,-0.185575287924,0.255070204845,-0.0966069244921,0.631764400592,0.947625785321,0.830736814376,0.849597135195,-0.0988361473116,-0.0988361474973,0.850596598992,0.669731212806,0.69463930925,0.277411541409,-0.228222998332,-0.0988361473121,-0.101136562524,-0.408081183441,0.737107413159,0.715060863631,0.916385376232,,0.456519295217,-0.152314749612,-0.0335585474176,0.713127330465
Z_3_3_DICHLOROBENZIDINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z_3_3_DIMETHOXYBENZIDINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z_3_3_DIMETHYLBENZIDINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z_4_4_METHYLENE BIS_2_CHLOROANILINE_,-0.024847274934,0.094455957412,-0.0100849112047,0.0410013547933,0.0484269451418,0.048868001886,0.0659190896668,0.0173306868474,0.013122256465,0.0575167704484,-0.0198728035693,0.0846137086886,0.0426477668692,0.0412937077274,0.00558455718045,0.0785948117148,0.0814805489779,0.00429835640764,0.0151312702528,0.0438041052882,0.0158192995087,-0.0138508665461,0.0266927145424,-0.0114619624624,0.0310156446296,0.0722172238832,0.0617179914562,0.320174964909,0.316030228763,0.158119194911,0.557709736194,0.544301877358,0.00575262513796,0.00212313450112,0.00512025842941,0.00603416317427,0.0070030647107,0.00653393532562,0.00700504406054,0.000870192187556,0.00219686441591,-0.00148534036512,-0.00110449000162,-0.0016464826714,0.0580098004031,0.0263071004503,0.0288085902976,-0.00227182547452,0.0187076241319,0.0183543161734,0.266622704903,-0.024847274934,-0.0168404216464,0.0508850273484,-0.0801439867997,-0.0077967182436,0.0236287339067,-0.121982181776,-0.00334081040144,0.248696012379,-0.0811040844288,-0.03772941964,-0.0994985294496,-0.0546959268753,-0.0981252270287,-0.0748386053471,0.091333082047,0.862917022745,,0.1988470304,-0.0905972924553,-0.102669650573,,-0.100681220395,-0.013838607922,-0.00882785439902,-0.0316683240591,,-0.0166340618003,-0.0970403716292,,,,1.0,-0.0118184222802,0.999460730907,-0.106380933717,-0.0823911515455,-0.00503067216736,0.0413521062505,-0.00844530810231,0.305691607006,-0.0114121226556,-0.0503992852907,0.149441007957,,0.191192577221,-0.115476262771,-0.0843037832177,-0.00957471311672,0.760008137637,0.0216322765227,,-0.0086814134748,,,-0.00154368505951,0.947119720177,,,-0.0477348995647,,-0.0977941751581,-0.00788384885226,-0.0787115205816,0.260405516389,-0.0823707090321,-0.161312844222,,0.127770917301,-0.10145453769,,0.955296925935,-0.0431672797842,0.999425086605,-0.1067185631,0.10643691245,-0.139029332179,-0.109344735472,0.998501398022,0.99850139857,-0.101635526456,-0.0415412914983,0.0779650456735,0.721965395924,0.0125448092796,0.998501398643,0.998499604562,0.0606727326241,-0.199724074525,-0.0347779123025,-0.102398802157,,-0.0532081217614,0.0504813069654,-0.00608918554035,-0.00793257666782
Z_4_4_METHYLENEDIANILINE,-0.021022789329,0.0152346760498,-0.0185555245438,-0.00313235505642,-0.00776254276787,0.020498592671,0.0509959701867,0.00262366106031,0.038864965625,-0.0261227546117,-0.00736784155335,0.034298539856,-0.0132485072587,-0.00612271263784,-0.0194373613549,0.0355812282716,0.010649348076,0.0388455441221,-0.0100535807299,0.0183236236867,0.000922769709511,-0.00896834972444,-0.0130232806598,0.0165327649636,0.00643729089332,0.0163588560878,-0.00543034587698,-0.00440190104068,-0.00477224216404,-0.00481757993105,-0.00271965113418,-0.00305132918985,-0.00255467954575,-0.00376297236393,-0.00398285362062,-0.0015100392725,-0.0016899036315,-0.00160302743361,-0.00240439448196,-0.00233782626036,-0.00239877913541,-0.00213768349724,-0.00288731022266,-0.00325430456257,-0.00330226040637,-0.00173766904693,-0.00186716189802,-0.0013611971163,-0.00457706497473,-0.00457504589452,0.0516254148392,-0.021022789329,0.0097103387699,0.0369958607593,-0.0515430654402,-0.0351384648688,0.0122063268574,-0.139943123367,-0.0142694064304,-0.0394709539857,-0.0562851417172,-0.0738549087242,-0.0717645931318,-0.0668267599262,-0.0919990128854,-0.0867085581834,-0.0206287111585,-0.0319220307633,,-0.0456080245525,-0.0895910488991,-0.0829853019431,,-0.0817762617518,-0.00885578498531,-0.00528933674078,-0.0516418713509,,-0.0114803783924,-0.0825473546382,,,,-0.0118184222802,1.0,-0.0115933694538,-0.0943991179946,-0.0788759896091,-0.00301420008755,-0.0646506408461,-0.0548053818682,-0.0117690985641,-0.0680930288596,-0.0814651820192,0.0788072859304,,-0.0314300983691,-0.0719969804327,-0.0607189289207,-0.0057368279518,-0.0266655720146,-0.0679927203993,,-0.0554697343728,,,-0.0419498902672,-0.0143550960554,,,-0.0286010566149,,-0.0599306698404,0.105136317916,-0.0754076916443,0.0144823292637,-0.0619305130435,-0.0649164691509,,-0.0184598879981,-0.0943212188334,,0.0126015037848,-0.0292163015494,-0.0118104138464,-0.0631911685717,-0.077601001459,-0.084930358445,-0.062573905235,-0.0120432619523,-0.0120432619462,-0.0681895849189,-0.0472595471341,-0.066976057039,-0.0316962732112,0.0431377769813,-0.0120432622202,-0.0115574322357,0.0807017834339,-0.0655929635855,-0.0547042712656,-0.0914384830049,,-0.038642143741,-0.0138009469623,-0.00319322740805,-0.0596350535139
Z_4_DIMETHYLAMINOAZOBENZENE,-0.0241467198211,0.0927772470691,-0.00968730056243,0.0397275819577,0.0474927410196,0.0481840054656,0.0645933181566,0.0167387801428,0.0127649994336,0.0567351263503,-0.0191894322559,0.0829306315681,0.0424166395999,0.0401500336321,0.00548122343489,0.0780686268857,0.08008250269,0.00337036005414,0.0143874597643,0.0425317876142,0.0151570935592,-0.0136579309886,0.0258525774209,-0.0115982524384,0.0304628148656,0.0707577384465,0.0621425155397,0.323030616687,0.318837167587,0.159690511104,0.562579951752,0.549073704599,0.00561947350807,0.00222029082427,0.00509040157736,0.00616007404721,0.00714526592188,0.0066682622532,0.00700055970344,0.000663056112697,0.002028835545,-0.00143585414855,-0.00104418813117,-0.00157560428248,0.0586595784487,0.026611808965,0.0291407788733,-0.0022278418487,0.0190531296392,0.0186970812339,0.26206720762,-0.0241467198211,-0.0163466087922,0.0494403756407,-0.0790977856145,-0.00851058735739,0.0249738540172,-0.121066996787,-0.00294931440126,0.248789091256,-0.0793873051751,-0.0359532157931,-0.0973472433012,-0.0527870143813,-0.0953753320561,-0.0724399465152,0.0908099578308,0.863470418587,,0.200375029167,-0.0882584040725,-0.100262513795,,-0.0982560969205,-0.0135525889572,-0.00865694292317,-0.0297907274314,,-0.0162776367076,-0.0945419700084,,,,0.999460730907,-0.0115933694538,1.0,-0.103569123589,-0.0803273513261,-0.00493327602226,0.0421101289798,-0.00669097537276,0.303622717139,-0.00978106239193,-0.0483834922187,0.146265915969,,0.191935017463,-0.113013084906,-0.0813193273176,-0.00938934209952,0.760916556373,0.0236287659878,,-0.0071328427677,,,-0.000599267936949,0.946511252289,,,-0.0468107291302,,-0.0958491274175,-0.00773121377449,-0.0765926381036,0.260729267054,-0.080076883468,-0.158123131985,,0.126826647163,-0.0987268407647,,0.956060864605,-0.0422451552608,0.999628090519,-0.104652364228,0.108660844908,-0.136244495286,-0.107052346409,0.998327282512,0.99832728321,-0.099157825325,-0.0403718911758,0.080225938106,0.723407800423,0.010455175949,0.99832728331,0.998311112387,0.0579629047204,-0.195753491883,-0.0328027628475,-0.0998321082299,,-0.0518012481027,0.0483364376094,-0.00597129600113,-0.00604630255111
ACETALDEHYDE,0.122192084514,-0.314369538336,-0.00292428940973,-0.131802103909,-0.220592885692,-0.165852640286,-0.19832944684,-0.200436321042,-0.113935912128,-0.237268874393,0.158992797344,-0.345867733143,-0.100725272723,-0.180443565393,-0.0553073303689,-0.159027831254,-0.216913771509,-0.100388599085,-0.0900922202018,-0.245216792999,-0.0443911998367,0.100545495403,-0.0812639622391,-0.0298357325806,-0.109234361744,-0.281197996056,-0.0582815840841,-0.0486491755346,-0.0525804274727,-0.0262607129801,-0.0194025858887,-0.0209731654748,-0.0278185960618,-0.0451826184464,-0.0459195874514,-0.0218703754321,-0.024084440797,-0.0230168089507,-0.030560939875,-0.033778903186,-0.0337675687616,-0.02546367192,-0.0379743732742,-0.0412061137618,-0.0360150052294,-0.0240644392586,-0.0252018660611,-0.0129481164368,-0.0519673915816,-0.0518340752945,-0.514211068206,0.122192084514,-0.114567704859,-0.187648372921,-0.000807051416511,-0.0396266461187,0.175464057852,-0.128686616972,0.0946758834018,0.292435756145,0.77552121084,0.6596212815,0.86666499647,0.791019955478,0.955246108493,0.967172927558,-0.0154576499787,0.00786960054795,,0.345906887197,0.941411634919,0.901102391592,,0.898759794539,-0.0774883728411,-0.0799154890455,0.586714452209,,0.0556605761846,0.8914198261,,,,-0.106380933717,-0.0943991179946,-0.103569123589,1.0,0.846288279048,-0.0432151390728,0.37321694306,0.578399117138,-0.104854005347,0.877272849097,0.887162046332,-0.637228877824,,0.625305438327,0.894356087734,0.688543134074,-0.05716364219,0.080793064559,0.800819455721,,0.409208669329,,,0.596735301774,-0.132108197467,,,0.223540140067,,0.575113893206,-0.063275933202,0.842301553952,0.167156633733,0.77244844399,0.833503421724,,-0.062539625474,0.993750449441,,-0.209850202571,0.232039359926,-0.105524057512,0.6034814864,0.831633338289,0.934129273539,0.848989798408,-0.107622065088,-0.107622064956,0.902767304524,0.686227369155,0.610617202212,0.177511549895,-0.279678026087,-0.107622066784,-0.110291910853,-0.470541917194,0.788902639575,0.594462741433,0.898183232399,,0.462350677933,-0.181767697755,-0.0483455082533,0.591025759047
ACETAMIDE,0.138098701061,-0.356357989257,-0.00362212792125,-0.154913323722,-0.291868296926,-0.193371428672,-0.214435045606,-0.240045947021,-0.105921886584,-0.267231362751,0.132533056392,-0.363901533908,-0.123867598531,-0.243854639704,-0.0490950442197,-0.172842997718,-0.285265985058,-0.142756520256,-0.141595910019,-0.300186359632,-0.0869704926861,0.104757628214,-0.112062739498,-0.0919390835369,-0.147553064258,-0.3427382,-0.0571210934155,-0.0449276108768,-0.0488657125758,-0.0448157237101,-0.0275103015398,-0.0304811042642,-0.0285837234517,-0.0436829470135,-0.045520670416,-0.0199648660142,-0.0221623576973,-0.0211017716933,-0.0281472922173,-0.0288743565592,-0.0292965492385,-0.023407762709,-0.0351641125721,-0.0380535281313,-0.0371793485786,-0.0218696359283,-0.0232036303103,-0.00536432024105,-0.0497033956698,-0.0492667529644,-0.36233231237,0.138098701061,-0.127020070128,-0.22572394258,-0.207305696449,-0.16251917006,0.24563926562,-0.196778185953,0.125915890155,0.229438191936,0.788250562656,0.394582881555,0.797969783976,0.692595921512,0.853545178353,0.837494970378,-0.0444397332069,0.0446304620305,,0.320099546346,0.764061533827,0.984306756772,,0.86526278146,-0.0465267352578,-0.0641471962768,0.563129824118,,0.0754093878076,0.968887888772,,,,-0.0823911515455,-0.0788759896091,-0.0803273513261,0.846288279048,1.0,-0.0306985166625,0.320861295975,0.556750851669,-0.063602429012,0.789244168037,0.720651821283,-0.486791217827,,0.582238361708,0.883467097404,0.599364603135,-0.0585287073936,0.0893939203326,0.794919190069,,0.38317002944,,,0.484538524456,-0.103053170884,,,0.213420272949,,0.56405594691,-0.0499019454584,0.712294980127,0.198777862099,0.679743106541,0.755314512356,,-0.0813711323176,0.840374837767,,-0.167611720946,0.220636945653,-0.0816311433104,0.598994271997,0.974680892064,0.794331855253,0.826377592103,-0.0830203906629,-0.0830203911199,0.822744879948,0.610114951228,0.5542966728,0.184282857962,-0.205729254529,-0.0830203942611,-0.0851787848447,-0.38219373001,0.683204053958,0.563558798367,0.879896990916,,0.405640601511,-0.130901712571,-0.0358106257903,0.567639872357
